Graph Name,No of sources of Evidences,Controller,Average-Case Controller to Controller
KDL,4,242,466
KDL,4,242,438
KDL,4,242,126
KDL,4,242,238
KDL,4,242,39
KDL,4,242,60
KDL,4,242,140
KDL,4,242,338
KDL,4,242,28
KDL,4,242,5
KDL,4,242,128
KDL,4,242,487
KDL,4,242,428
KDL,4,242,106
KDL,4,242,200
KDL,4,242,262
KDL,4,242,58
KDL,4,242,110
KDL,4,242,50
KDL,4,242,455
KDL,4,242,25
KDL,4,242,95
KDL,4,242,160
KDL,4,242,145
KDL,4,242,23
KDL,4,242,141
KDL,4,242,247
KDL,4,242,20
KDL,4,242,75
KDL,4,242,13
KDL,4,242,239
KDL,4,242,147
KDL,4,242,246
KDL,4,242,561
KDL,4,242,408
KDL,4,242,83
KDL,4,242,42
KDL,4,242,137
KDL,4,242,195
KDL,4,242,4
KDL,4,242,127
KDL,4,242,153
KDL,4,242,68
KDL,4,242,26
KDL,4,242,594
KDL,4,242,143
KDL,4,242,390
KDL,4,242,10
KDL,4,242,495
KDL,4,242,65
KDL,4,242,509
KDL,4,242,54
KDL,4,242,16
KDL,4,242,87
KDL,4,242,314
KDL,4,242,391
KDL,4,242,100
KDL,4,242,99
KDL,4,242,149
KDL,4,242,12
KDL,4,242,196
KDL,4,242,41
KDL,4,242,3
KDL,4,242,9
KDL,4,242,71
KDL,4,242,302
KDL,4,242,2
KDL,4,242,354
KDL,4,242,19
KDL,4,242,411
KDL,4,242,112
KDL,4,242,320
KDL,4,242,226
KDL,4,242,56
KDL,4,242,424
KDL,4,239,234
KDL,4,239,8
KDL,4,239,171
KDL,4,239,61
KDL,4,239,293
KDL,4,239,131
KDL,4,239,125
KDL,4,239,230
KDL,4,239,1
KDL,4,239,206
KDL,4,239,18
KDL,4,239,76
KDL,4,239,32
KDL,4,239,44
KDL,4,239,512
KDL,4,239,233
KDL,4,239,84
KDL,4,239,205
KDL,4,239,22
KDL,4,239,17
KDL,4,239,74
KDL,4,239,31
KDL,4,239,182
KDL,4,239,183
KDL,4,239,40
KDL,4,239,161
KDL,4,239,268
KDL,4,239,72
KDL,4,239,130
KDL,4,239,21
KDL,4,239,315
KDL,4,239,105
KDL,4,239,472
KDL,4,239,79
KDL,4,239,505
KDL,4,239,201
KDL,4,239,0
KDL,4,239,158
KDL,4,239,107
KDL,4,239,63
KDL,4,239,6
KDL,4,239,24
KDL,4,239,64
KDL,4,239,162
KDL,4,239,466
KDL,4,239,438
KDL,4,239,126
KDL,4,239,238
KDL,4,239,39
KDL,4,239,60
KDL,4,239,140
KDL,4,239,338
KDL,4,239,28
KDL,4,239,5
KDL,4,239,128
KDL,4,239,487
KDL,4,239,242
KDL,4,239,428
KDL,4,239,106
KDL,4,239,200
KDL,4,239,262
KDL,4,239,58
KDL,4,239,110
KDL,4,239,50
KDL,4,239,455
KDL,4,239,25
KDL,4,239,95
KDL,4,239,160
KDL,4,239,145
KDL,4,239,23
KDL,4,239,141
KDL,4,239,247
KDL,4,239,20
KDL,4,239,75
KDL,4,239,13
KDL,4,239,147
KDL,4,239,246
KDL,4,239,561
KDL,4,239,408
KDL,4,239,83
KDL,4,239,42
KDL,4,239,137
KDL,4,239,195
KDL,4,239,4
KDL,4,239,127
KDL,4,239,153
KDL,4,239,68
KDL,4,239,26
KDL,4,239,594
KDL,4,239,143
KDL,4,239,390
KDL,4,239,10
KDL,4,239,495
KDL,4,239,65
KDL,4,239,509
KDL,4,239,54
KDL,4,239,16
KDL,4,239,87
KDL,4,239,314
KDL,4,239,391
KDL,4,239,100
KDL,4,239,99
KDL,4,239,149
KDL,4,239,12
KDL,4,239,196
KDL,4,239,41
KDL,4,239,3
KDL,4,239,9
KDL,4,239,71
KDL,4,239,302
KDL,4,239,2
KDL,4,239,354
KDL,4,239,19
KDL,4,239,411
KDL,4,239,112
KDL,4,239,320
KDL,4,239,226
KDL,4,239,56
KDL,4,239,424
KDL,4,44,234
KDL,4,44,8
KDL,4,44,171
KDL,4,44,61
KDL,4,44,293
KDL,4,44,131
KDL,4,44,125
KDL,4,44,230
KDL,4,44,1
KDL,4,44,206
KDL,4,44,18
KDL,4,44,76
KDL,4,44,32
KDL,4,44,512
KDL,4,44,233
KDL,4,44,84
KDL,4,44,205
KDL,4,44,22
KDL,4,44,17
KDL,4,44,74
KDL,4,44,31
KDL,4,44,182
KDL,4,44,183
KDL,4,44,40
KDL,4,44,161
KDL,4,44,268
KDL,4,44,72
KDL,4,44,130
KDL,4,44,21
KDL,4,44,315
KDL,4,44,105
KDL,4,44,472
KDL,4,44,79
KDL,4,44,505
KDL,4,44,201
KDL,4,44,0
KDL,4,44,158
KDL,4,44,107
KDL,4,44,63
KDL,4,44,6
KDL,4,44,24
KDL,4,44,64
KDL,4,44,162
KDL,4,44,466
KDL,4,44,438
KDL,4,44,126
KDL,4,44,238
KDL,4,44,39
KDL,4,44,60
KDL,4,44,140
KDL,4,44,338
KDL,4,44,28
KDL,4,44,5
KDL,4,44,128
KDL,4,44,487
KDL,4,44,242
KDL,4,44,428
KDL,4,44,106
KDL,4,44,200
KDL,4,44,262
KDL,4,44,58
KDL,4,44,110
KDL,4,44,50
KDL,4,44,455
KDL,4,44,25
KDL,4,44,95
KDL,4,44,160
KDL,4,44,145
KDL,4,44,23
KDL,4,44,141
KDL,4,44,247
KDL,4,44,20
KDL,4,44,75
KDL,4,44,13
KDL,4,44,239
KDL,4,44,147
KDL,4,44,246
KDL,4,44,561
KDL,4,44,408
KDL,4,44,83
KDL,4,44,42
KDL,4,44,137
KDL,4,44,195
KDL,4,44,4
KDL,4,44,127
KDL,4,44,153
KDL,4,44,68
KDL,4,44,26
KDL,4,44,594
KDL,4,44,143
KDL,4,44,390
KDL,4,44,10
KDL,4,44,495
KDL,4,44,65
KDL,4,44,509
KDL,4,44,54
KDL,4,44,16
KDL,4,44,87
KDL,4,44,314
KDL,4,44,391
KDL,4,44,100
KDL,4,44,99
KDL,4,44,149
KDL,4,44,12
KDL,4,44,196
KDL,4,44,41
KDL,4,44,3
KDL,4,44,9
KDL,4,44,71
KDL,4,44,302
KDL,4,44,2
KDL,4,44,354
KDL,4,44,19
KDL,4,44,411
KDL,4,44,112
KDL,4,44,320
KDL,4,44,226
KDL,4,44,56
KDL,4,44,424
KDL,4,22,234
KDL,4,22,8
KDL,4,22,171
KDL,4,22,61
KDL,4,22,293
KDL,4,22,131
KDL,4,22,125
KDL,4,22,230
KDL,4,22,1
KDL,4,22,206
KDL,4,22,18
KDL,4,22,76
KDL,4,22,32
KDL,4,22,44
KDL,4,22,512
KDL,4,22,233
KDL,4,22,84
KDL,4,22,205
KDL,4,22,17
KDL,4,22,74
KDL,4,22,31
KDL,4,22,182
KDL,4,22,183
KDL,4,22,40
KDL,4,22,161
KDL,4,22,268
KDL,4,22,72
KDL,4,22,130
KDL,4,22,21
KDL,4,22,315
KDL,4,22,105
KDL,4,22,472
KDL,4,22,79
KDL,4,22,505
KDL,4,22,201
KDL,4,22,0
KDL,4,22,158
KDL,4,22,107
KDL,4,22,63
KDL,4,22,6
KDL,4,22,24
KDL,4,22,64
KDL,4,22,162
KDL,4,22,466
KDL,4,22,438
KDL,4,22,126
KDL,4,22,238
KDL,4,22,39
KDL,4,22,60
KDL,4,22,140
KDL,4,22,338
KDL,4,22,28
KDL,4,22,5
KDL,4,22,128
KDL,4,22,487
KDL,4,22,242
KDL,4,22,428
KDL,4,22,106
KDL,4,22,200
KDL,4,22,262
KDL,4,22,58
KDL,4,22,110
KDL,4,22,50
KDL,4,22,455
KDL,4,22,25
KDL,4,22,95
KDL,4,22,160
KDL,4,22,145
KDL,4,22,23
KDL,4,22,141
KDL,4,22,247
KDL,4,22,20
KDL,4,22,75
KDL,4,22,13
KDL,4,22,239
KDL,4,22,147
KDL,4,22,246
KDL,4,22,561
KDL,4,22,408
KDL,4,22,83
KDL,4,22,42
KDL,4,22,137
KDL,4,22,195
KDL,4,22,4
KDL,4,22,127
KDL,4,22,153
KDL,4,22,68
KDL,4,22,26
KDL,4,22,594
KDL,4,22,143
KDL,4,22,390
KDL,4,22,10
KDL,4,22,495
KDL,4,22,65
KDL,4,22,509
KDL,4,22,54
KDL,4,22,16
KDL,4,22,87
KDL,4,22,314
KDL,4,22,391
KDL,4,22,100
KDL,4,22,99
KDL,4,22,149
KDL,4,22,12
KDL,4,22,196
KDL,4,22,41
KDL,4,22,3
KDL,4,22,9
KDL,4,22,71
KDL,4,22,302
KDL,4,22,2
KDL,4,22,354
KDL,4,22,19
KDL,4,22,411
KDL,4,22,112
KDL,4,22,320
KDL,4,22,226
KDL,4,22,56
KDL,4,22,424
KDL,4,171,234
KDL,4,171,8
KDL,4,171,61
KDL,4,171,293
KDL,4,171,131
KDL,4,171,125
KDL,4,171,230
KDL,4,171,1
KDL,4,171,206
KDL,4,171,18
KDL,4,171,76
KDL,4,171,32
KDL,4,171,44
KDL,4,171,512
KDL,4,171,233
KDL,4,171,84
KDL,4,171,205
KDL,4,171,22
KDL,4,171,17
KDL,4,171,74
KDL,4,171,31
KDL,4,171,182
KDL,4,171,183
KDL,4,171,40
KDL,4,171,161
KDL,4,171,268
KDL,4,171,72
KDL,4,171,130
KDL,4,171,21
KDL,4,171,315
KDL,4,171,105
KDL,4,171,472
KDL,4,171,79
KDL,4,171,505
KDL,4,171,201
KDL,4,171,0
KDL,4,171,158
KDL,4,171,107
KDL,4,171,63
KDL,4,171,6
KDL,4,171,24
KDL,4,171,64
KDL,4,171,162
KDL,4,171,466
KDL,4,171,438
KDL,4,171,126
KDL,4,171,238
KDL,4,171,39
KDL,4,171,60
KDL,4,171,140
KDL,4,171,338
KDL,4,171,28
KDL,4,171,5
KDL,4,171,128
KDL,4,171,487
KDL,4,171,242
KDL,4,171,428
KDL,4,171,106
KDL,4,171,200
KDL,4,171,262
KDL,4,171,58
KDL,4,171,110
KDL,4,171,50
KDL,4,171,455
KDL,4,171,25
KDL,4,171,95
KDL,4,171,160
KDL,4,171,145
KDL,4,171,23
KDL,4,171,141
KDL,4,171,247
KDL,4,171,20
KDL,4,171,75
KDL,4,171,13
KDL,4,171,239
KDL,4,171,147
KDL,4,171,246
KDL,4,171,561
KDL,4,171,408
KDL,4,171,83
KDL,4,171,42
KDL,4,171,137
KDL,4,171,195
KDL,4,171,4
KDL,4,171,127
KDL,4,171,153
KDL,4,171,68
KDL,4,171,26
KDL,4,171,594
KDL,4,171,143
KDL,4,171,390
KDL,4,171,10
KDL,4,171,495
KDL,4,171,65
KDL,4,171,509
KDL,4,171,54
KDL,4,171,16
KDL,4,171,87
KDL,4,171,314
KDL,4,171,391
KDL,4,171,100
KDL,4,171,99
KDL,4,171,149
KDL,4,171,12
KDL,4,171,196
KDL,4,171,41
KDL,4,171,3
KDL,4,171,9
KDL,4,171,71
KDL,4,171,302
KDL,4,171,2
KDL,4,171,354
KDL,4,171,19
KDL,4,171,411
KDL,4,171,112
KDL,4,171,320
KDL,4,171,226
KDL,4,171,56
KDL,4,171,424
KDL,4,112,234
KDL,4,112,8
KDL,4,112,171
KDL,4,112,61
KDL,4,112,293
KDL,4,112,131
KDL,4,112,125
KDL,4,112,230
KDL,4,112,1
KDL,4,112,206
KDL,4,112,18
KDL,4,112,76
KDL,4,112,32
KDL,4,112,44
KDL,4,112,512
KDL,4,112,233
KDL,4,112,84
KDL,4,112,205
KDL,4,112,22
KDL,4,112,17
KDL,4,112,74
KDL,4,112,31
KDL,4,112,182
KDL,4,112,183
KDL,4,112,40
KDL,4,112,161
KDL,4,112,268
KDL,4,112,72
KDL,4,112,130
KDL,4,112,21
KDL,4,112,315
KDL,4,112,105
KDL,4,112,472
KDL,4,112,79
KDL,4,112,505
KDL,4,112,201
KDL,4,112,0
KDL,4,112,158
KDL,4,112,107
KDL,4,112,63
KDL,4,112,6
KDL,4,112,24
KDL,4,112,64
KDL,4,112,162
KDL,4,112,466
KDL,4,112,438
KDL,4,112,126
KDL,4,112,238
KDL,4,112,39
KDL,4,112,60
KDL,4,112,140
KDL,4,112,338
KDL,4,112,28
KDL,4,112,5
KDL,4,112,128
KDL,4,112,487
KDL,4,112,242
KDL,4,112,428
KDL,4,112,106
KDL,4,112,200
KDL,4,112,262
KDL,4,112,58
KDL,4,112,110
KDL,4,112,50
KDL,4,112,455
KDL,4,112,25
KDL,4,112,95
KDL,4,112,160
KDL,4,112,145
KDL,4,112,23
KDL,4,112,141
KDL,4,112,247
KDL,4,112,20
KDL,4,112,75
KDL,4,112,13
KDL,4,112,239
KDL,4,112,147
KDL,4,112,246
KDL,4,112,561
KDL,4,112,408
KDL,4,112,83
KDL,4,112,42
KDL,4,112,137
KDL,4,112,195
KDL,4,112,4
KDL,4,112,127
KDL,4,112,153
KDL,4,112,68
KDL,4,112,26
KDL,4,112,594
KDL,4,112,143
KDL,4,112,390
KDL,4,112,10
KDL,4,112,495
KDL,4,112,65
KDL,4,112,509
KDL,4,112,54
KDL,4,112,16
KDL,4,112,87
KDL,4,112,314
KDL,4,112,391
KDL,4,112,100
KDL,4,112,99
KDL,4,112,149
KDL,4,112,12
KDL,4,112,196
KDL,4,112,41
KDL,4,112,3
KDL,4,112,9
KDL,4,112,71
KDL,4,112,302
KDL,4,112,2
KDL,4,112,354
KDL,4,112,19
KDL,4,112,411
KDL,4,112,320
KDL,4,112,226
KDL,4,112,56
KDL,4,112,424
KDL,4,79,234
KDL,4,79,8
KDL,4,79,171
KDL,4,79,61
KDL,4,79,293
KDL,4,79,131
KDL,4,79,125
KDL,4,79,230
KDL,4,79,1
KDL,4,79,206
KDL,4,79,18
KDL,4,79,76
KDL,4,79,32
KDL,4,79,44
KDL,4,79,512
KDL,4,79,233
KDL,4,79,84
KDL,4,79,205
KDL,4,79,22
KDL,4,79,17
KDL,4,79,74
KDL,4,79,31
KDL,4,79,182
KDL,4,79,183
KDL,4,79,40
KDL,4,79,161
KDL,4,79,268
KDL,4,79,72
KDL,4,79,130
KDL,4,79,21
KDL,4,79,315
KDL,4,79,105
KDL,4,79,472
KDL,4,79,505
KDL,4,79,201
KDL,4,79,0
KDL,4,79,158
KDL,4,79,107
KDL,4,79,63
KDL,4,79,6
KDL,4,79,24
KDL,4,79,64
KDL,4,79,162
KDL,4,79,466
KDL,4,79,438
KDL,4,79,126
KDL,4,79,238
KDL,4,79,39
KDL,4,79,60
KDL,4,79,140
KDL,4,79,338
KDL,4,79,28
KDL,4,79,5
KDL,4,79,128
KDL,4,79,487
KDL,4,79,242
KDL,4,79,428
KDL,4,79,106
KDL,4,79,200
KDL,4,79,262
KDL,4,79,58
KDL,4,79,110
KDL,4,79,50
KDL,4,79,455
KDL,4,79,25
KDL,4,79,95
KDL,4,79,160
KDL,4,79,145
KDL,4,79,23
KDL,4,79,141
KDL,4,79,247
KDL,4,79,20
KDL,4,79,75
KDL,4,79,13
KDL,4,79,239
KDL,4,79,147
KDL,4,79,246
KDL,4,79,561
KDL,4,79,408
KDL,4,79,83
KDL,4,79,42
KDL,4,79,137
KDL,4,79,195
KDL,4,79,4
KDL,4,79,127
KDL,4,79,153
KDL,4,79,68
KDL,4,79,26
KDL,4,79,594
KDL,4,79,143
KDL,4,79,390
KDL,4,79,10
KDL,4,79,495
KDL,4,79,65
KDL,4,79,509
KDL,4,79,54
KDL,4,79,16
KDL,4,79,87
KDL,4,79,314
KDL,4,79,391
KDL,4,79,100
KDL,4,79,99
KDL,4,79,149
KDL,4,79,12
KDL,4,79,196
KDL,4,79,41
KDL,4,79,3
KDL,4,79,9
KDL,4,79,71
KDL,4,79,302
KDL,4,79,2
KDL,4,79,354
KDL,4,79,19
KDL,4,79,411
KDL,4,79,112
KDL,4,79,320
KDL,4,79,226
KDL,4,79,56
KDL,4,79,424
KDL,4,71,234
KDL,4,71,8
KDL,4,71,171
KDL,4,71,61
KDL,4,71,293
KDL,4,71,131
KDL,4,71,125
KDL,4,71,230
KDL,4,71,1
KDL,4,71,206
KDL,4,71,18
KDL,4,71,76
KDL,4,71,32
KDL,4,71,44
KDL,4,71,512
KDL,4,71,233
KDL,4,71,84
KDL,4,71,205
KDL,4,71,22
KDL,4,71,17
KDL,4,71,74
KDL,4,71,31
KDL,4,71,182
KDL,4,71,183
KDL,4,71,40
KDL,4,71,161
KDL,4,71,268
KDL,4,71,72
KDL,4,71,130
KDL,4,71,21
KDL,4,71,315
KDL,4,71,105
KDL,4,71,472
KDL,4,71,79
KDL,4,71,505
KDL,4,71,201
KDL,4,71,0
KDL,4,71,158
KDL,4,71,107
KDL,4,71,63
KDL,4,71,6
KDL,4,71,24
KDL,4,71,64
KDL,4,71,162
KDL,4,71,466
KDL,4,71,438
KDL,4,71,126
KDL,4,71,238
KDL,4,71,39
KDL,4,71,60
KDL,4,71,140
KDL,4,71,338
KDL,4,71,28
KDL,4,71,5
KDL,4,71,128
KDL,4,71,487
KDL,4,71,242
KDL,4,71,428
KDL,4,71,106
KDL,4,71,200
KDL,4,71,262
KDL,4,71,58
KDL,4,71,110
KDL,4,71,50
KDL,4,71,455
KDL,4,71,25
KDL,4,71,95
KDL,4,71,160
KDL,4,71,145
KDL,4,71,23
KDL,4,71,141
KDL,4,71,247
KDL,4,71,20
KDL,4,71,75
KDL,4,71,13
KDL,4,71,239
KDL,4,71,147
KDL,4,71,246
KDL,4,71,561
KDL,4,71,408
KDL,4,71,83
KDL,4,71,42
KDL,4,71,137
KDL,4,71,195
KDL,4,71,4
KDL,4,71,127
KDL,4,71,153
KDL,4,71,68
KDL,4,71,26
KDL,4,71,594
KDL,4,71,143
KDL,4,71,390
KDL,4,71,10
KDL,4,71,495
KDL,4,71,65
KDL,4,71,509
KDL,4,71,54
KDL,4,71,16
KDL,4,71,87
KDL,4,71,314
KDL,4,71,391
KDL,4,71,100
KDL,4,71,99
KDL,4,71,149
KDL,4,71,12
KDL,4,71,196
KDL,4,71,41
KDL,4,71,3
KDL,4,71,9
KDL,4,71,302
KDL,4,71,2
KDL,4,71,354
KDL,4,71,19
KDL,4,71,411
KDL,4,71,112
KDL,4,71,320
KDL,4,71,226
KDL,4,71,56
KDL,4,71,424
KDL,4,65,234
KDL,4,65,8
KDL,4,65,171
KDL,4,65,61
KDL,4,65,293
KDL,4,65,131
KDL,4,65,125
KDL,4,65,230
KDL,4,65,1
KDL,4,65,206
KDL,4,65,18
KDL,4,65,76
KDL,4,65,32
KDL,4,65,44
KDL,4,65,512
KDL,4,65,233
KDL,4,65,84
KDL,4,65,205
KDL,4,65,22
KDL,4,65,17
KDL,4,65,74
KDL,4,65,31
KDL,4,65,182
KDL,4,65,183
KDL,4,65,40
KDL,4,65,161
KDL,4,65,268
KDL,4,65,72
KDL,4,65,130
KDL,4,65,21
KDL,4,65,315
KDL,4,65,105
KDL,4,65,472
KDL,4,65,79
KDL,4,65,505
KDL,4,65,201
KDL,4,65,0
KDL,4,65,158
KDL,4,65,107
KDL,4,65,63
KDL,4,65,6
KDL,4,65,24
KDL,4,65,64
KDL,4,65,162
KDL,4,65,466
KDL,4,65,438
KDL,4,65,126
KDL,4,65,238
KDL,4,65,39
KDL,4,65,60
KDL,4,65,140
KDL,4,65,338
KDL,4,65,28
KDL,4,65,5
KDL,4,65,128
KDL,4,65,487
KDL,4,65,242
KDL,4,65,428
KDL,4,65,106
KDL,4,65,200
KDL,4,65,262
KDL,4,65,58
KDL,4,65,110
KDL,4,65,50
KDL,4,65,455
KDL,4,65,25
KDL,4,65,95
KDL,4,65,160
KDL,4,65,145
KDL,4,65,23
KDL,4,65,141
KDL,4,65,247
KDL,4,65,20
KDL,4,65,75
KDL,4,65,13
KDL,4,65,239
KDL,4,65,147
KDL,4,65,246
KDL,4,65,561
KDL,4,65,408
KDL,4,65,83
KDL,4,65,42
KDL,4,65,137
KDL,4,65,195
KDL,4,65,4
KDL,4,65,127
KDL,4,65,153
KDL,4,65,68
KDL,4,65,26
KDL,4,65,594
KDL,4,65,143
KDL,4,65,390
KDL,4,65,10
KDL,4,65,495
KDL,4,65,509
KDL,4,65,54
KDL,4,65,16
KDL,4,65,87
KDL,4,65,314
KDL,4,65,391
KDL,4,65,100
KDL,4,65,99
KDL,4,65,149
KDL,4,65,12
KDL,4,65,196
KDL,4,65,41
KDL,4,65,3
KDL,4,65,9
KDL,4,65,71
KDL,4,65,302
KDL,4,65,2
KDL,4,65,354
KDL,4,65,19
KDL,4,65,411
KDL,4,65,112
KDL,4,65,320
KDL,4,65,226
KDL,4,65,56
KDL,4,65,424
KDL,4,561,234
KDL,4,561,8
KDL,4,561,171
KDL,4,561,61
KDL,4,561,293
KDL,4,561,131
KDL,4,561,125
KDL,4,561,230
KDL,4,561,1
KDL,4,561,206
KDL,4,561,18
KDL,4,561,76
KDL,4,561,32
KDL,4,561,44
KDL,4,561,512
KDL,4,561,233
KDL,4,561,84
KDL,4,561,205
KDL,4,561,22
KDL,4,561,17
KDL,4,561,74
KDL,4,561,31
KDL,4,561,182
KDL,4,561,183
KDL,4,561,40
KDL,4,561,161
KDL,4,561,268
KDL,4,561,72
KDL,4,561,130
KDL,4,561,21
KDL,4,561,315
KDL,4,561,105
KDL,4,561,472
KDL,4,561,79
KDL,4,561,505
KDL,4,561,201
KDL,4,561,0
KDL,4,561,158
KDL,4,561,107
KDL,4,561,63
KDL,4,561,6
KDL,4,561,24
KDL,4,561,64
KDL,4,561,162
KDL,4,561,466
KDL,4,561,438
KDL,4,561,126
KDL,4,561,238
KDL,4,561,39
KDL,4,561,60
KDL,4,561,140
KDL,4,561,338
KDL,4,561,28
KDL,4,561,5
KDL,4,561,128
KDL,4,561,487
KDL,4,561,242
KDL,4,561,428
KDL,4,561,106
KDL,4,561,200
KDL,4,561,262
KDL,4,561,58
KDL,4,561,110
KDL,4,561,50
KDL,4,561,455
KDL,4,561,25
KDL,4,561,95
KDL,4,561,160
KDL,4,561,145
KDL,4,561,23
KDL,4,561,141
KDL,4,561,247
KDL,4,561,20
KDL,4,561,75
KDL,4,561,13
KDL,4,561,239
KDL,4,561,147
KDL,4,561,246
KDL,4,561,408
KDL,4,561,83
KDL,4,561,42
KDL,4,561,137
KDL,4,561,195
KDL,4,561,4
KDL,4,561,127
KDL,4,561,153
KDL,4,561,68
KDL,4,561,26
KDL,4,561,594
KDL,4,561,143
KDL,4,561,390
KDL,4,561,10
KDL,4,561,495
KDL,4,561,65
KDL,4,561,509
KDL,4,561,54
KDL,4,561,16
KDL,4,561,87
KDL,4,561,314
KDL,4,561,391
KDL,4,561,100
KDL,4,561,99
KDL,4,561,149
KDL,4,561,12
KDL,4,561,196
KDL,4,561,41
KDL,4,561,3
KDL,4,561,9
KDL,4,561,71
KDL,4,561,302
KDL,4,561,2
KDL,4,561,354
KDL,4,561,19
KDL,4,561,411
KDL,4,561,112
KDL,4,561,320
KDL,4,561,226
KDL,4,561,56
KDL,4,561,424
KDL,4,205,234
KDL,4,205,8
KDL,4,205,171
KDL,4,205,61
KDL,4,205,293
KDL,4,205,131
KDL,4,205,125
KDL,4,205,230
KDL,4,205,1
KDL,4,205,206
KDL,4,205,18
KDL,4,205,76
KDL,4,205,32
KDL,4,205,44
KDL,4,205,512
KDL,4,205,233
KDL,4,205,84
KDL,4,205,22
KDL,4,205,17
KDL,4,205,74
KDL,4,205,31
KDL,4,205,182
KDL,4,205,183
KDL,4,205,40
KDL,4,205,161
KDL,4,205,268
KDL,4,205,72
KDL,4,205,130
KDL,4,205,21
KDL,4,205,315
KDL,4,205,105
KDL,4,205,472
KDL,4,205,79
KDL,4,205,505
KDL,4,205,201
KDL,4,205,0
KDL,4,205,158
KDL,4,205,107
KDL,4,205,63
KDL,4,205,6
KDL,4,205,24
KDL,4,205,64
KDL,4,205,162
KDL,4,205,466
KDL,4,205,438
KDL,4,205,126
KDL,4,205,238
KDL,4,205,39
KDL,4,205,60
KDL,4,205,140
KDL,4,205,338
KDL,4,205,28
KDL,4,205,5
KDL,4,205,128
KDL,4,205,487
KDL,4,205,242
KDL,4,205,428
KDL,4,205,106
KDL,4,205,200
KDL,4,205,262
KDL,4,205,58
KDL,4,205,110
KDL,4,205,50
KDL,4,205,455
KDL,4,205,25
KDL,4,205,95
KDL,4,205,160
KDL,4,205,145
KDL,4,205,23
KDL,4,205,141
KDL,4,205,247
KDL,4,205,20
KDL,4,205,75
KDL,4,205,13
KDL,4,205,239
KDL,4,205,147
KDL,4,205,246
KDL,4,205,561
KDL,4,205,408
KDL,4,205,83
KDL,4,205,42
KDL,4,205,137
KDL,4,205,195
KDL,4,205,4
KDL,4,205,127
KDL,4,205,153
KDL,4,205,68
KDL,4,205,26
KDL,4,205,594
KDL,4,205,143
KDL,4,205,390
KDL,4,205,10
KDL,4,205,495
KDL,4,205,65
KDL,4,205,509
KDL,4,205,54
KDL,4,205,16
KDL,4,205,87
KDL,4,205,314
KDL,4,205,391
KDL,4,205,100
KDL,4,205,99
KDL,4,205,149
KDL,4,205,12
KDL,4,205,196
KDL,4,205,41
KDL,4,205,3
KDL,4,205,9
KDL,4,205,71
KDL,4,205,302
KDL,4,205,2
KDL,4,205,354
KDL,4,205,19
KDL,4,205,411
KDL,4,205,112
KDL,4,205,320
KDL,4,205,226
KDL,4,205,56
KDL,4,205,424
KDL,4,182,234
KDL,4,182,8
KDL,4,182,171
KDL,4,182,61
KDL,4,182,293
KDL,4,182,131
KDL,4,182,125
KDL,4,182,230
KDL,4,182,1
KDL,4,182,206
KDL,4,182,18
KDL,4,182,76
KDL,4,182,32
KDL,4,182,44
KDL,4,182,512
KDL,4,182,233
KDL,4,182,84
KDL,4,182,205
KDL,4,182,22
KDL,4,182,17
KDL,4,182,74
KDL,4,182,31
KDL,4,182,183
KDL,4,182,40
KDL,4,182,161
KDL,4,182,268
KDL,4,182,72
KDL,4,182,130
KDL,4,182,21
KDL,4,182,315
KDL,4,182,105
KDL,4,182,472
KDL,4,182,79
KDL,4,182,505
KDL,4,182,201
KDL,4,182,0
KDL,4,182,158
KDL,4,182,107
KDL,4,182,63
KDL,4,182,6
KDL,4,182,24
KDL,4,182,64
KDL,4,182,162
KDL,4,182,466
KDL,4,182,438
KDL,4,182,126
KDL,4,182,238
KDL,4,182,39
KDL,4,182,60
KDL,4,182,140
KDL,4,182,338
KDL,4,182,28
KDL,4,182,5
KDL,4,182,128
KDL,4,182,487
KDL,4,182,242
KDL,4,182,428
KDL,4,182,106
KDL,4,182,200
KDL,4,182,262
KDL,4,182,58
KDL,4,182,110
KDL,4,182,50
KDL,4,182,455
KDL,4,182,25
KDL,4,182,95
KDL,4,182,160
KDL,4,182,145
KDL,4,182,23
KDL,4,182,141
KDL,4,182,247
KDL,4,182,20
KDL,4,182,75
KDL,4,182,13
KDL,4,182,239
KDL,4,182,147
KDL,4,182,246
KDL,4,182,561
KDL,4,182,408
KDL,4,182,83
KDL,4,182,42
KDL,4,182,137
KDL,4,182,195
KDL,4,182,4
KDL,4,182,127
KDL,4,182,153
KDL,4,182,68
KDL,4,182,26
KDL,4,182,594
KDL,4,182,143
KDL,4,182,390
KDL,4,182,10
KDL,4,182,495
KDL,4,182,65
KDL,4,182,509
KDL,4,182,54
KDL,4,182,16
KDL,4,182,87
KDL,4,182,314
KDL,4,182,391
KDL,4,182,100
KDL,4,182,99
KDL,4,182,149
KDL,4,182,12
KDL,4,182,196
KDL,4,182,41
KDL,4,182,3
KDL,4,182,9
KDL,4,182,71
KDL,4,182,302
KDL,4,182,2
KDL,4,182,354
KDL,4,182,19
KDL,4,182,411
KDL,4,182,112
KDL,4,182,320
KDL,4,182,226
KDL,4,182,56
KDL,4,182,424
KDL,4,21,234
KDL,4,21,8
KDL,4,21,171
KDL,4,21,61
KDL,4,21,293
KDL,4,21,131
KDL,4,21,125
KDL,4,21,230
KDL,4,21,1
KDL,4,21,206
KDL,4,21,18
KDL,4,21,76
